,Ticker,Opening Price,Closing Price,Date
5440,UTI,21.14,17.63,2007-11-30
5441,UTI,23.06,19.22,2007-08-10
5442,UTI,25.9,23.15,2007-07-20
5443,UTI,19.75,17.7,2006-08-11
5444,UTI,29.45,23.88,2006-04-13
5445,UTI,37.3,32.19,2006-02-10
5446,WEA,8.82,7.62,2009-03-06
5447,WEA,9.82,8.12,2009-02-20
5448,WEA,7.3,5.72,2008-11-21
5449,WEA,8.35,7.31,2008-11-14
5450,WEA,8.45,6.08,2008-10-10
5451,WSR,13.88,12.16,2011-05-06
5452,WBS,17.26,15.36,2011-09-23
5453,WBS,20.81,18.27,2011-08-05
5454,WBS,18.36,16.39,2010-08-13
5455,WBS,19.6,17.38,2010-07-02
5456,WBS,7.63,6.61,2009-05-15
5457,WBS,6.55,5.0,2009-04-24
5458,WBS,3.78,2.97,2009-03-06
5459,WBS,4.2,3.15,2009-02-20
5460,WBS,4.94,3.85,2009-02-13
5461,WBS,8.06,4.28,2009-01-23
5462,WBS,11.8,8.21,2009-01-16
5463,WBS,14.04,12.57,2009-01-09
5464,WBS,14.82,13.24,2008-12-12
5465,WBS,15.22,11.7,2008-11-21
5466,WBS,19.22,16.78,2008-10-24
5467,WBS,24.65,18.3,2008-10-10
5468,WBS,18.38,15.42,2008-07-11
5469,WBS,25.9,20.67,2008-06-06
5470,WBS,36.63,32.25,2001-08-24
5471,WBS,26.62,23.81,2000-12-15
5472,WBS,25.62,22.69,2000-10-13
5473,WAIR,10.45,7.55,2017-08-11
5474,WAIR,10.25,9.15,2017-05-05
5475,WAIR,15.3,12.95,2017-02-10
5476,WAIR,11.79,10.6,2016-01-08
5477,WAIR,13.31,11.9,2015-11-13
5478,WAIR,17.14,13.98,2014-11-21
5479,WAIR,14.04,12.55,2012-06-15
5480,WAIR,10.85,8.95,2011-10-07
5481,WAIR,14.4,11.85,2011-08-12
5482,RFI,13.76,12.36,2012-05-18
5483,RFI,13.69,12.23,2011-08-05
5484,RFI,7.3,6.53,2009-05-15
5485,RFI,5.0,4.37,2009-03-06
5486,RFI,8.14,6.52,2008-11-21
5487,RFI,9.28,8.27,2008-11-14
5488,RFI,11.9,8.2,2008-10-10
5489,RFI,13.65,12.1,2001-09-21
5490,HY,60.5,53.26,2016-08-12
5491,HY,69.19,61.25,2016-04-29
5492,HY,87.42,76.12,2014-08-01
5493,WMB,32.06,28.56,2017-01-13
5494,WMB,17.99,15.35,2016-03-24
5495,WMB,19.32,16.01,2016-03-11
5496,WMB,20.31,16.1,2016-01-15
5497,WMB,25.52,20.31,2016-01-08
5498,WMB,26.22,21.54,2015-12-18
5499,WMB,29.55,26.42,2015-12-11
5500,WMB,36.21,31.11,2015-12-04
5501,WMB,49.35,42.76,2014-12-12
5502,WMB,55.9,50.15,2014-10-10
5503,WMB,28.03,24.73,2011-08-19
5504,WMB,31.84,27.05,2011-08-05
5505,WMB,19.75,17.67,2010-07-02
5506,WMB,21.72,19.4,2010-05-21
5507,WMB,23.78,20.33,2010-05-07
5508,WMB,14.67,11.59,2009-02-20
5509,WMB,15.61,14.0,2009-01-16
5510,WMB,15.75,13.02,2008-12-05
5511,WMB,15.95,14.08,2008-11-21
5512,WMB,20.07,16.45,2008-11-14
5513,WMB,18.95,16.77,2008-10-24
5514,WMB,17.74,14.4,2008-10-10
5515,WMB,24.51,19.06,2008-10-03
5516,WMB,31.54,28.27,2008-08-08
5517,WMB,35.35,31.77,2008-01-18
5518,WMB,10.25,9.21,2003-11-07
5519,WMB,7.86,6.84,2003-07-18
5520,WMB,4.05,3.4,2003-01-24
5521,WMB,2.83,2.25,2002-12-20
5522,WMB,2.8,2.37,2002-12-06
5523,WMB,2.81,2.34,2002-09-20
5524,WMB,3.73,3.22,2002-08-30
5525,WMB,2.82,2.53,2002-08-16
5526,WMB,3.5,1.06,2002-07-26
5527,WMB,6.2,5.45,2002-07-05
5528,WMB,7.13,5.99,2002-06-28
5529,WMB,8.45,7.35,2002-06-14
5530,WMB,13.25,8.7,2002-06-07
5531,WMB,17.0,14.2,2002-05-31
5532,WMB,19.23,16.49,2002-05-10
5533,WMB,23.41,20.0,2002-04-26
5534,WMB,24.6,19.0,2002-02-01
5535,WMB,27.45,24.31,2001-12-14
5536,WMB,30.5,26.0,2001-09-21
5537,WMB,41.0,34.94,2000-12-01
5538,WMB,45.75,39.98,2000-09-22
5539,WMB,42.38,36.38,2000-04-14
5540,PB,42.62,38.01,2016-01-15
5541,PB,25.04,21.16,2009-03-06
5542,PB,28.0,24.45,2009-01-09
5543,PB,31.23,26.94,2008-12-12
5544,PB,33.46,29.23,2008-10-24
5545,PB,30.67,27.59,2008-06-13
5546,PB,26.61,23.04,2008-01-18
5547,PB,34.67,30.82,2007-10-19
5548,PB,27.05,24.12,2001-11-16
5549,PB,24.62,21.6,2001-09-21
5550,PB,22.38,19.81,2001-03-23
5551,SRV,9.16,8.1,2016-02-12
5552,SRV,10.2,8.44,2016-01-15
5553,SRV,11.91,10.6,2015-12-04
5554,SRV,14.05,12.58,2015-09-25
5555,SRV,6.0,4.65,2015-01-23
5556,SRV,7.81,6.56,2014-12-12
5557,SRV,9.3,8.08,2010-05-21
5558,SRV,9.09,8.18,2010-02-05
5559,SRV,6.82,6.0,2009-08-28
5560,SRV,6.6,5.9344,2009-06-19
5561,SRV,4.95,4.294,2009-03-06
5562,SRV,6.08,5.19,2009-02-20
5563,SRV,6.76,5.08,2009-01-30
5564,SRV,7.25,3.69,2008-12-26
5565,SRV,9.86,8.11,2008-12-05
5566,SRV,11.6,9.05,2008-11-21
5567,SRV,14.0,11.17,2008-11-14
5568,SRV,13.3,11.17,2008-10-24
5569,SRV,13.2,8.34,2008-10-10
5570,WCN,34.27,20.68,2013-03-01
5571,WCN,34.21,17.35,2010-04-01
5572,WCN,34.34,28.23,2008-11-28
5573,WCN,34.11,30.54,2008-10-10
5574,WCN,43.3,29.13,2007-03-16
5575,WCN,43.6,28.75,2004-06-25
5576,WCN,36.7,32.9,2003-04-25
5577,WCN,27.39,23.91,2002-02-01
5578,WCN,28.2,23.87,2001-09-21
5579,WCN,29.94,26.37,2001-01-26
5580,WCN,16.88,15.0,2000-06-23
5581,WCN,12.97,10.25,2000-04-14
5582,WCN,14.19,11.5,2000-01-28
5583,CC,4.8,3.98,2016-01-15
5584,CC,6.6,5.69,2015-11-13
5585,CC,8.03,6.39,2015-10-16
5586,CC,8.94,7.06,2015-09-25
5587,CC,10.58,9.2,2015-08-21
5588,CC,12.86,11.31,2015-07-24
5589,CC,16.0,11.66,2015-07-10
5590,JP,22.0,16.37,2017-12-01
5591,JP,28.98,20.76,2017-10-27
5592,JP,9.65,8.39,2016-06-10
5593,JP,9.93,8.81,2016-01-08
5594,OKE,24.3,20.18,2016-02-12
5595,OKE,23.97,20.31,2015-12-11
5596,OKE,29.63,24.8,2015-12-04
5597,OKE,49.25,43.72,2015-01-09
5598,OKE,52.25,44.86,2014-12-12
5599,OKE,73.6,63.7,2011-08-05
5600,OKE,21.93,18.93,2009-03-06
5601,OKE,32.97,23.17,2008-10-10
5602,OKE,18.65,16.35,2002-07-19
5603,OKE,20.96,18.71,2002-07-12
5604,OKE,41.43,20.59,2001-06-15
5605,SDT,0.94,0.7902,2017-12-22
5606,SDT,1.06,0.94,2017-12-15
5607,SDT,1.67,1.5,2017-05-12
5608,SDT,1.9,1.59,2016-08-05
5609,SDT,2.61,1.95,2016-07-29
5610,SDT,2.49,2.2,2016-05-20
5611,SDT,2.87,2.49,2016-05-13
5612,SDT,3.62,2.8,2016-04-29
5613,SDT,2.9,2.25,2016-02-12
5614,SDT,2.37,2.07,2016-01-15
5615,SDT,2.53,2.23,2015-12-31
5616,SDT,2.65,2.13,2015-12-18
5617,SDT,2.95,2.65,2015-12-11
5618,SDT,3.38,3.01,2015-12-04
5619,SDT,3.71,3.03,2015-11-13
5620,SDT,3.68,2.25,2015-08-21
5621,SDT,4.35,3.7,2015-08-14
5622,SDT,3.7,3.27,2015-03-13
5623,SDT,4.4,3.9,2015-02-13
5624,SDT,3.8,3.33,2014-12-05
5625,SDT,4.3,3.82,2014-10-03
5626,SDT,6.15,5.41,2014-08-15
5627,SDT,7.7,6.85,2014-05-16
5628,SDT,9.7,8.6,2014-02-14
5629,SDT,12.84,10.19,2013-11-15
5630,SDT,18.23,16.24,2013-02-15
5631,SDT,17.5,15.24,2012-11-16
5632,SDT,20.37,17.54,2012-11-09
5633,SDT,24.5,21.6,2012-10-19
5634,SDT,29.53,25.56,2012-05-18
5635,AWF,14.31,12.74,2010-05-07
5636,AWF,8.84,7.67,2009-02-20
5637,AWF,7.05,5.9699,2008-11-21
5638,AWF,8.67,7.38,2008-11-14
5639,AWF,8.42,7.4899,2008-10-24
5640,AWF,8.7,6.81,2008-10-10
5641,AWF,10.55,9.35,2001-07-13
5642,WFT,4.03,3.42,2017-11-17
5643,WFT,3.94,3.54,2017-10-20
5644,WFT,4.55,4.09,2017-06-16
5645,WFT,6.1,5.47,2017-04-21
5646,WFT,5.15,3.85,2016-11-04
5647,WFT,6.31,5.17,2016-10-28
5648,WFT,5.75,4.94,2016-05-20
5649,WFT,8.07,5.67,2016-05-06
5650,WFT,7.05,6.19,2016-01-15
5651,WFT,8.4,6.97,2016-01-08
5652,WFT,10.7,9.38,2015-10-16
5653,WFT,9.85,8.11,2015-08-21
5654,WFT,12.54,10.47,2014-12-12
5655,WFT,16.53,13.1,2014-11-28
5656,WFT,19.99,17.59,2014-10-10
5657,WFT,12.77,11.47,2013-03-01
5658,WFT,10.71,9.16,2012-11-16
5659,WFT,17.17,15.09,2012-03-30
5660,WFT,15.82,12.9,2011-09-23
5661,WFT,17.47,15.05,2011-08-19
5662,WFT,22.29,18.2,2011-08-05
5663,WFT,24.14,20.59,2011-03-04
5664,WFT,14.56,13.07,2010-07-02
5665,WFT,17.93,15.3,2010-05-07
5666,WFT,17.9,15.68,2010-01-29
5667,WFT,20.88,18.76,2010-01-15
5668,WFT,20.09,17.53,2009-10-30
5669,WFT,20.13,18.1,2009-07-02
5670,WFT,12.55,10.63,2009-02-13
5671,WFT,12.51,10.77,2009-01-16
5672,WFT,11.54,8.98,2008-12-05
5673,WFT,12.49,10.28,2008-11-21
5674,WFT,15.78,12.8,2008-11-14
5675,WFT,15.98,12.98,2008-10-24
5676,WFT,19.21,13.13,2008-10-10
5677,WFT,26.53,20.0,2008-10-03
5678,WFT,32.38,27.6,2008-09-26
5679,WFT,70.84,59.2,2008-01-18
5680,WFT,68.29,61.0,2007-10-19
5681,WFT,48.91,42.0,2006-07-21
5682,WFT,70.0,35.62,2005-12-02
5683,WFT,35.7,31.95,2001-11-16
5684,WFT,34.83,27.69,2001-09-21
5685,WFT,37.37,33.27,2001-08-31
5686,WFT,47.05,41.52,2001-07-13
5687,WFT,58.0,50.95,2001-03-16
5688,WFT,40.12,35.38,2000-10-27
5689,WFT,48.0,42.44,2000-09-22
5690,WFT,42.0,36.69,2000-01-28
5691,RTN,38.94,34.88,2009-03-06
5692,RTN,45.89,39.97,2009-02-27
5693,RTN,52.2,45.65,2008-10-10
5694,RTN,34.89,30.78,2002-07-19
5695,RTN,38.75,34.83,2002-07-12
5696,RTN,35.5,29.81,2000-12-01
5697,RTN,21.75,19.25,2000-06-30
5698,RTN,23.0,19.62,2000-01-21
5699,RTN,28.31,25.37,2000-01-14
5700,LXFT,61.25,45.7,2017-08-11
5701,LXFT,74.82,57.82,2016-02-05
5702,LXFT,76.55,68.08,2016-01-08
5703,LXFT,43.15,38.36,2014-11-21
5704,LXFT,36.24,31.33,2014-04-11
5705,HMLP,17.28,13.58,2016-01-15
5706,HMLP,17.07,15.0,2015-10-02
5707,HMLP,19.08,16.81,2014-12-12
5708,HMLP,21.13,18.4,2014-11-28
5709,HMLP,23.2701,20.52,2014-10-10
5710,IT,36.44,32.19,2011-08-19
5711,IT,13.89,11.72,2009-02-06
5712,IT,18.35,16.29,2009-01-09
5713,IT,17.71,15.78,2008-11-14
5714,IT,18.37,16.22,2008-10-24
5715,IT,23.5,19.72,2008-10-03
5716,IT,26.67,23.78,2008-09-12
5717,IT,17.83,15.98,2008-01-04
5718,IT,18.8,16.38,2007-12-14
5719,IT,22.06,19.33,2007-11-09
5720,IT,25.73,21.42,2007-11-02
5721,IT,11.21,9.48,2005-02-04
5722,IT,8.69,7.77,2003-02-07
5723,IT,10.43,9.05,2002-12-13
5724,IT,8.0,6.75,2002-10-04
5725,IT,13.2,11.6,2002-04-26
5726,IT,6.84,6.0,2001-04-06
5727,IT,7.5,6.5,2001-03-16
5728,IT,8.25,7.0,2000-12-15
5729,IT,15.88,13.0,2000-04-14
5730,IT,21.25,15.75,2000-03-31
5731,WAC,0.85,0.725,2018-01-05
5732,WAC,0.37,0.32,2017-11-24
5733,WAC,0.44,0.37,2017-11-17
5734,WAC,0.39,0.32,2017-08-18
5735,WAC,0.55,0.38,2017-08-11
5736,WAC,0.77,0.4,2017-08-04
5737,WAC,0.88,0.77,2017-07-14
5738,WAC,0.98,0.88,2017-07-07
5739,WAC,0.97,0.83,2017-06-23
5740,WAC,1.12,0.96,2017-06-09
5741,WAC,1.1,0.73,2017-03-24
5742,WAC,2.8,1.1,2017-03-17
5743,WAC,3.25,2.8,2017-03-10
5744,WAC,3.75,3.3,2017-02-10
5745,WAC,4.8,4.3,2017-01-06
5746,WAC,5.75,5.0,2016-12-23
5747,WAC,7.4,5.8,2016-12-16
5748,WAC,3.65,3.18,2016-08-19
5749,WAC,2.84,2.36,2016-08-05
5750,WAC,3.98,3.28,2016-06-17
5751,WAC,4.66,4.03,2016-06-10
5752,WAC,7.31,4.65,2016-05-06
5753,WAC,8.09,7.25,2016-04-29
5754,WAC,8.52,6.67,2016-03-04
5755,WAC,8.9,7.78,2016-02-12
5756,WAC,12.12,10.77,2016-01-22
5757,WAC,15.05,11.97,2016-01-15
5758,WAC,11.95,10.59,2015-11-06
5759,WAC,14.89,11.96,2015-10-30
5760,WAC,17.84,15.59,2015-10-02
5761,WAC,21.78,18.42,2015-08-07
5762,WAC,22.45,19.05,2015-07-10
5763,WAC,21.0,16.67,2015-02-27
5764,WAC,18.64,16.61,2014-12-26
5765,WAC,22.8,17.37,2014-11-07
5766,WAC,37.48,33.66,2013-06-21
5767,WAC,41.86,32.49,2013-03-22
5768,WAC,47.27,42.06,2013-03-15
5769,WAC,46.06,40.72,2012-11-09
5770,WAC,25.27,21.56,2011-11-11
5771,WAC,27.09,24.19,2011-07-29
5772,WAC,14.66,13.02,2009-10-30
5773,WAC,0.18,0.14,2009-04-17
5774,WAC,0.18,0.16,2009-04-09
5775,WAC,0.19,0.17,2009-04-03
5776,WAC,0.15,0.13,2009-03-06
5777,WAC,0.19,0.16,2009-02-20
5778,WAC,0.2,0.18,2009-01-30
5779,WAC,0.12,0.1,2008-12-19
5780,WAC,0.15,0.11,2008-11-28
5781,WAC,0.19,0.16,2008-11-21
5782,WAC,0.25,0.21,2008-11-14
5783,WAC,0.2,0.13,2008-09-26
5784,WAC,0.22,0.18,2008-09-19
5785,WAC,0.2,0.1,2008-07-11
5786,WAC,0.36,0.29,2008-06-06
5787,WAC,0.32,0.26,2008-05-09
5788,WAC,0.39,0.3,2008-04-18
5789,WAC,0.55,0.41,2008-04-04
5790,WAC,0.62,0.51,2008-03-28
5791,WAC,0.81,0.7,2008-02-22
5792,WAC,0.48,0.43,2008-01-18
5793,WAC,0.57,0.4,2007-12-21
5794,WAC,0.73,0.44,2007-11-30
5795,WAC,0.82,0.69,2007-11-23
5796,WAC,1.34,1.02,2007-11-16
5797,WAC,1.83,1.55,2007-10-19
5798,WAC,3.35,2.03,2007-08-10
5799,WAC,3.82,3.38,2007-08-03
5800,WAC,4.71,4.13,2007-07-13
5801,WAC,6.35,5.1,2006-03-17
5802,WAC,8.32,7.34,2005-09-23
5803,WAC,9.78,8.5,2005-08-26
5804,WAC,14.75,13.07,2004-04-08
5805,WAC,12.75,10.11,2003-07-25
5806,WAC,3.75,3.37,2000-02-11
5807,FMC,96.55,51.39,2012-05-25
5808,FMC,75.74,67.09,2011-08-19
5809,FMC,89.27,77.65,2011-08-05
5810,FMC,45.23,37.0,2008-11-14
5811,FMC,36.69,30.75,2008-10-24
5812,FMC,43.81,32.87,2008-10-10
5813,FMC,56.6,45.5,2008-10-03
5814,FMC,90.12,47.04,2007-09-14
5815,FMC,25.27,19.98,2003-01-31
5816,FMC,31.05,27.7,2002-11-08
5817,FMC,35.45,31.85,2002-06-07
5818,FMC,58.75,33.98,2002-01-04
5819,FMC,58.5,47.0,2001-09-21
5820,ING,11.84,10.18,2016-06-24
5821,ING,9.56,8.54,2012-02-10
5822,ING,8.98,7.81,2011-08-19
5823,ING,11.12,9.58,2011-08-05
5824,ING,10.6,9.53,2010-11-26
5825,ING,9.05,7.05,2010-05-07
5826,ING,9.86,8.87,2010-04-30
5827,ING,9.75,8.72,2010-02-05
5828,ING,10.44,9.39,2010-01-22
5829,ING,14.38,9.84,2009-11-27
5830,ING,15.56,12.9,2009-10-30
5831,ING,11.12,9.75,2009-05-15
5832,ING,6.88,6.18,2009-03-27
5833,ING,4.26,3.16,2009-03-06
5834,ING,5.19,4.51,2009-02-27
5835,ING,6.65,5.2,2009-02-20
5836,ING,8.91,7.59,2009-02-13
5837,ING,11.4,9.33,2009-01-16
5838,ING,9.18,6.89,2008-11-21
5839,ING,11.1,9.53,2008-11-14
5840,ING,12.15,8.9,2008-10-24
5841,ING,16.81,10.65,2008-10-17
5842,ING,21.93,15.5,2008-10-10
5843,ING,29.72,25.85,2008-09-26
5844,ING,39.16,34.12,2008-01-18
5845,ING,13.73,11.17,2003-03-07
5846,ING,19.55,17.55,2002-12-06
5847,ING,18.53,14.89,2002-09-20
5848,ING,25.9,22.6,2002-07-12
5849,ING,25.15,21.3,2001-09-21
5850,ING,65.26,32.2,2001-07-13
5851,ING,70.03,61.12,2001-03-16
5852,EQGP,23.05,19.97,2015-12-04
5853,EQGP,26.94,24.02,2015-09-25
5854,EQGP,32.5,27.68,2015-09-11
5855,DCO,29.0,25.81,2017-11-10
5856,DCO,33.89,29.11,2017-11-03
5857,DCO,14.72,12.98,2016-01-15
5858,DCO,21.02,16.13,2015-11-13
5859,DCO,30.55,25.01,2015-05-15
5860,DCO,27.11,24.26,2014-02-14
5861,DCO,30.45,25.07,2013-11-01
5862,DCO,25.15,19.0,2013-05-10
5863,DCO,12.13,10.26,2012-05-04
5864,DCO,12.89,11.25,2011-11-25
5865,DCO,20.24,16.66,2011-08-12
5866,DCO,22.2,19.8,2011-08-05
5867,DCO,22.77,19.39,2011-05-06
5868,DCO,22.91,20.35,2010-05-07
5869,DCO,14.72,12.72,2009-02-27
5870,DCO,18.0,15.86,2009-02-20
5871,DCO,19.21,15.63,2008-11-14
5872,DCO,19.83,15.05,2008-10-10
5873,DCO,23.08,20.31,2008-10-03
5874,DCO,26.57,23.87,2008-09-12
5875,DCO,31.26,27.27,2008-08-01
5876,DCO,28.1,24.65,2008-06-13
5877,DCO,31.14,27.86,2008-06-06
5878,DCO,36.07,29.47,2008-01-11
5879,DCO,32.71,28.37,2007-05-04
5880,DCO,22.8,19.16,2004-05-14
5881,DCO,12.0,10.55,2003-03-07
5882,DCO,15.25,13.7,2003-01-24
5883,DCO,16.46,13.62,2002-10-25
5884,DCO,19.0,16.49,2002-09-13
5885,DCO,26.24,22.05,2002-07-05
5886,DCO,20.5,18.25,2002-04-05
5887,DCO,12.8,8.91,2001-09-21
5888,DCO,15.5,13.69,2000-09-15
5889,EXG,10.18,9.02,2011-08-05
5890,EXG,11.48,10.03,2010-05-21
5891,EXG,12.2,10.93,2010-05-07
5892,EXG,9.81,8.24,2009-02-20
5893,EXG,9.34,7.13,2008-11-21
5894,EXG,10.58,9.34,2008-11-14
5895,EXG,10.61,8.15,2008-10-10
5896,EXG,14.13,12.66,2008-09-12
5897,DEL,51.91,45.48,2010-05-21
5898,DEL,52.87,46.25,2010-05-07
5899,DEL,48.36,42.5,2009-10-30
5900,DEL,51.24,46.0,2009-09-04
5901,DEL,40.27,35.67,2009-05-15
5902,DEL,50.02,43.48,2008-10-24
5903,DEL,31.95,28.48,2003-09-26
5904,DEL,25.65,22.35,2002-09-20
5905,DEL,32.53,29.25,2002-07-19
5906,DEL,18.88,16.94,2000-09-29
5907,NNC,11.98,10.6,2008-11-21
5908,NNC,11.2,9.87,2008-10-10
5909,DHR,49.64,44.5,2011-08-05
5910,DHR,69.75,62.63,2008-10-03
5911,DHR,89.55,45.02,2004-05-21
5912,DHR,62.79,56.2,2001-12-14
5913,DHR,51.0,45.85,2001-09-21
5914,DHR,63.25,56.0,2001-06-29
5915,COP,47.56,42.76,2016-05-06
5916,COP,38.24,32.9,2016-02-05
5917,COP,73.56,66.07,2014-11-28
5918,COP,71.95,53.17,2012-05-04
5919,COP,44.1,39.44,2009-02-20
5920,COP,53.08,47.39,2008-11-14
5921,COP,54.4,48.45,2008-10-24
5922,COP,63.1,48.23,2008-10-10
5923,COP,73.88,66.14,2008-10-03
5924,COP,83.75,72.89,2008-01-18
5925,COP,107.55,55.01,2005-06-03
5926,ASC,8.95,7.95,2017-12-01
5927,ASC,7.9,6.95,2017-04-21
5928,ASC,6.35,5.5,2016-11-04
5929,ASC,8.16,7.26,2016-06-24
5930,ASC,10.08,8.31,2016-02-05
5931,ASC,10.84,9.2,2016-01-15
5932,ASC,12.67,10.83,2016-01-08
5933,ASC,12.83,10.8,2015-08-21
5934,ASC,10.84,8.83,2014-10-10
5935,CFX,32.41,25.4,2016-05-06
5936,CFX,22.96,20.3,2016-01-08
5937,CFX,34.42,30.43,2015-09-25
5938,CFX,58.14,52.26,2014-10-10
5939,CFX,31.05,26.9,2012-05-18
5940,CFX,24.94,21.65,2011-08-19
5941,CFX,13.06,11.71,2010-05-21
5942,CFX,8.19,7.27,2009-05-15
5943,CFX,7.02,6.01,2009-03-06
5944,CFX,8.25,7.27,2009-02-27
5945,CFX,9.47,8.19,2009-02-20
5946,CFX,10.26,9.12,2009-01-30
5947,CFX,9.05,7.08,2008-12-05
5948,CFX,8.22,6.84,2008-11-14
5949,CFX,8.99,6.34,2008-10-24
5950,CFX,12.51,8.45,2008-10-10
5951,CFX,18.16,12.96,2008-10-03
5952,CFX,21.25,18.52,2008-09-12
5953,CFX,24.34,21.07,2008-09-05
5954,CFX,26.01,22.38,2008-08-08
5955,VLY,16.28,14.44,2010-05-07
5956,VLY,14.33,12.51,2009-05-15
5957,VLY,11.21,9.0,2009-03-06
5958,VLY,11.99,10.67,2009-02-20
5959,VLY,13.98,12.17,2009-02-13
5960,VLY,15.31,13.47,2009-01-23
5961,VLY,17.53,15.48,2009-01-16
5962,VLY,19.71,17.41,2009-01-09
5963,VLY,21.18,18.0,2008-10-10
5964,VLY,16.94,14.77,2008-07-03
5965,VLY,22.89,20.23,2007-10-19
5966,VLY,33.25,29.88,2001-01-05
5967,PBF,28.29,25.12,2017-01-06
5968,PBF,34.52,29.74,2016-02-05
5969,PBF,30.05,26.78,2015-09-18
5970,PBF,35.0,31.05,2015-08-21
5971,PBF,28.05,24.74,2014-09-12
5972,PBF,32.14,27.01,2014-06-27
5973,PBF,25.9,22.77,2013-07-05
5974,PBF,31.99,28.49,2013-05-03
5975,RESI,10.6,9.46,2016-06-10
5976,RESI,11.04,9.85,2016-05-20
5977,RESI,9.62,8.65,2016-02-12
5978,RESI,11.9,9.94,2016-01-15
5979,RESI,14.48,12.86,2015-11-13
5980,RESI,15.8,13.97,2015-10-02
5981,RESI,20.83,18.54,2014-11-14
5982,RESI,23.33,20.8,2014-11-07
5983,RESI,24.44,21.95,2014-10-24
5984,RESI,26.5,23.49,2014-08-01
5985,GMED,26.0,22.95,2016-07-29
5986,GMED,24.86,22.1,2015-09-25
5987,GMED,22.28,19.29,2014-08-08
5988,GMED,13.44,11.74,2012-12-07
5989,GMED,16.61,14.38,2012-11-02
5990,NSP,118.3,57.3,2017-12-22
5991,NSP,32.26,27.4,2014-02-14
5992,NSP,33.87,28.5,2013-02-08
5993,NSP,29.23,26.06,2012-05-04
5994,NSP,24.6,22.14,2011-11-25
5995,NSP,31.95,25.28,2011-08-05
5996,NSP,27.83,24.33,2010-08-06
5997,NSP,22.66,16.67,2010-02-12
5998,NSP,18.56,16.18,2008-11-14
5999,NSP,18.97,16.3,2008-10-24
6000,NSP,24.47,19.53,2008-10-10
6001,NSP,29.53,24.5,2008-02-08
6002,NSP,61.55,36.89,2007-02-16
6003,NSP,58.6,45.6,2006-05-05
6004,NSP,13.0,10.1,2004-08-06
6005,NSP,16.13,14.49,2004-07-09
6006,NSP,17.75,15.38,2004-05-07
6007,NSP,16.85,14.79,2004-02-13
6008,NSP,10.75,9.58,2003-09-26
6009,NSP,12.41,10.57,2003-08-08
6010,NSP,7.3,6.39,2003-03-07
6011,NSP,6.24,5.2,2003-01-17
6012,NSP,7.55,6.56,2002-12-13
6013,NSP,7.26,5.65,2002-11-08
6014,NSP,2.38,2.13,2002-09-20
6015,NSP,3.41,2.85,2002-08-09
6016,NSP,6.51,3.12,2002-08-02
6017,NSP,8.01,6.25,2002-07-26
6018,NSP,9.65,8.0,2002-07-19
6019,NSP,13.6,11.43,2002-06-07
6020,NSP,15.02,12.8,2002-05-31
6021,NSP,23.7,15.65,2002-05-03
6022,NSP,26.85,22.8,2002-01-25
6023,NSP,32.05,28.44,2001-12-21
6024,NSP,27.7,21.85,2001-10-19
6025,NSP,26.21,22.8,2001-09-21
6026,NSP,33.0,28.23,2001-09-07
6027,NSP,28.3,24.1,2001-02-16
6028,NSP,32.0,26.11,2000-12-22
6029,NSP,40.65,34.6,2000-12-01
6030,NSP,65.19,33.3,2000-10-20
6031,NSP,84.5,75.7,2000-09-29
6032,NSP,57.81,51.69,2000-07-28
6033,NSP,53.94,46.13,2000-05-19
6034,DG,91.12,75.5,2016-08-26
6035,DG,67.66,60.02,2015-11-13
6036,ORN,7.02,6.31,2017-08-04
6037,ORN,8.18,7.22,2017-05-19
6038,ORN,8.11,7.28,2017-03-24
6039,ORN,9.4,8.36,2017-03-10
6040,ORN,5.86,5.23,2016-05-06
6041,ORN,5.15,4.21,2015-10-23
6042,ORN,6.32,5.66,2015-09-25
6043,ORN,9.42,8.39,2015-05-01
6044,ORN,10.2,8.77,2015-03-06
6045,ORN,12.89,10.51,2013-08-02
6046,ORN,9.97,8.96,2013-04-05
6047,ORN,7.2,6.36,2012-11-16
6048,ORN,7.16,6.32,2012-10-12
6049,ORN,8.77,5.96,2011-08-05
6050,ORN,12.57,11.3,2011-03-04
6051,ORN,14.84,11.16,2010-12-23
6052,ORN,15.55,13.07,2010-07-02
6053,ORN,16.11,14.37,2010-05-21
6054,ORN,19.08,16.09,2010-05-07
6055,ORN,21.97,19.34,2010-01-22
6056,ORN,22.72,19.04,2009-10-30
6057,ORN,20.15,17.21,2009-07-02
6058,ORN,5.44,4.52,2008-11-14
6059,ORN,5.84,5.18,2008-10-31
6060,ORN,7.49,5.91,2008-10-24
6061,ORN,7.89,6.47,2008-10-10
6062,ORN,10.98,8.02,2008-10-03
6063,ORN,13.16,11.3,2008-09-05
6064,ORN,14.65,11.65,2008-01-11
6065,DE,93.86,83.29,2015-08-21
6066,DE,76.57,67.47,2011-09-23
6067,DE,81.11,72.66,2011-08-05
6068,DE,34.34,28.89,2009-02-20
6069,DE,41.95,36.11,2009-02-13
6070,DE,44.55,39.88,2009-01-16
6071,DE,39.0,33.79,2008-11-14
6072,DE,39.94,30.36,2008-10-24
6073,DE,54.15,39.24,2008-10-03
6074,DE,63.06,55.33,2008-09-26
6075,DE,70.68,63.23,2008-09-05
6076,DE,91.1,76.4,2008-01-18
6077,DE,170.61,88.11,2007-12-07
