,Ticker,bounceback score,close,date,lowest price,num of weeks,open,volume
2141,WWE,2,15.4,20131220,13.32,5,14.31,1715000
2142,WWE,3,12.11,20150130,10.29,2,10.72,8956645
2143,WWE,2,15.56,20150612,13.38,5,14.78,2297368
2144,WWE,3,18.77,20151224,15.87,2,17.22,1519305
2145,MCN,4,6.904,20081017,5.72,1,6.0,370060
2146,MCN,0,7.1,20090508,5.95,25,6.66,417072
2147,WYN,4,23.05,20100507,9.35,1,27.04,19383400
2148,WYN,0,20.55,20091204,17.64,74,18.52,15986000
2149,WYN,2,6.93,20081219,5.63,5,5.7,20069700
2150,WYN,4,4.78,20081128,3.02,1,3.11,16429900
2151,WYN,4,4.18,20090313,2.92,1,2.9,16926700
2152,WYN,2,22.9,20100115,18.56,7,20.94,18364100
2153,WYN,1,24.01,20100305,20.17,9,23.06,9312400
2154,USM,4,48.93,20110218,30.15,1,48.96,178800
2155,USM,4,33.38,20081017,28.6,1,29.25,869600
2156,USM,4,33.38,20081017,28.6,1,29.25,869600
2157,USM,0,48.84,20101223,41.93,96,48.03,110600
2158,USM,0,43.7,20130809,35.15,32,40.07,767600
2159,USM,0,45.73,20130927,39.7,17,43.14,496000
2160,USM,2,40.33,20160226,35.06,6,35.68,682211
2161,MAV,0,12.91,20100108,11.22,67,12.65,218786
2162,MAV,3,9.81,20081024,7.85,2,8.89,295398
2163,MAV,2,8.98,20090109,7.08,4,8.05,309533
2164,CUZ,0,12.4,20140606,10.49,277,12.04,5090800
2165,CUZ,0,11.08,20130503,9.61,222,10.89,5980400
2166,CUZ,4,7.23,20090313,6.25,1,6.26,5584200
2167,CUZ,4,7.23,20090313,6.25,1,6.26,5584200
2168,CUZ,4,7.23,20090313,6.25,1,6.26,5584200
2169,CUZ,2,8.15,20100108,6.92,6,7.71,5825200
2170,CUZ,2,8.49,20100326,7.02,6,7.93,4870500
2171,CUZ,0,8.34,20101231,7.14,27,8.08,2091100
2172,CUZ,0,9.34,20130215,8.11,86,8.96,2199800
2173,SDR,1,13.96,20130719,12.04,9,13.67,874864
2174,SDR,3,4.5,20150130,3.91,3,4.15,1410930
2175,SDR,0,2.1,20160415,1.8,18,1.83,639482
2176,SDR,4,1.81,20151224,1.43,1,1.43,719356
2177,SDR,3,1.82,20160304,1.47,2,1.67,766048
2178,SDR,0,1.7,20170127,1.37,17,1.56,1574432
2179,NVS,4,84.86,20171215,1.09,1,83.83,5159340
2180,NVS,4,50.94,20081017,43.85,1,45.81,16214914
2181,BX,2,18.64,20080404,15.72,6,15.53,19860285
2182,BX,0,7.75,20090327,6.5,19,6.81,37027175
2183,BX,4,5.37,20090206,4.51,1,4.43,10138885
2184,BX,4,4.87,20090227,3.96,1,4.19,10479546
2185,BX,4,4.87,20090227,3.96,1,4.19,10479546
2186,BX,4,10.39,20090717,8.73,1,8.79,11282467
2187,BX,2,13.98,20100226,12.13,4,13.8,19657483
2188,BX,1,15.06,20111028,13.05,11,14.09,24509256
2189,BX,2,13.95,20110916,11.64,4,12.15,19216573
2190,FBC,4,7.56,20080125,5.4,1,5.25,3090000
2191,FBC,4,7.56,20080125,5.4,1,5.25,3090000
2192,FBC,4,0.71,20081128,0.5,1,0.54,2440000
2193,FBC,4,0.78,20090206,0.6,1,0.6422,1960000
2194,FBC,4,0.78,20090717,0.66,1,0.66,3530000
2195,FBC,3,0.7,20100108,0.57,3,0.61,3790000
2196,FBC,3,0.7,20100108,0.57,3,0.61,3790000
2197,FBC,3,5.08,20100528,0.54,3,0.4588,62850000
2198,FBC,4,5.08,20100528,0.4396,1,0.4588,62850000
2199,FBC,4,5.08,20100528,0.4396,1,0.4588,62850000
2200,FBC,4,5.08,20100528,0.4396,1,0.4588,62850000
2201,FBC,0,12.91,20121012,1.2,70,1.17,9582100
2202,FBC,1,0.7916,20111021,0.63,11,0.71,8636000
2203,FBC,4,0.6028,20111007,0.4899,1,0.49,7567000
2204,FBC,4,0.56,20111223,0.4551,1,0.483,6172000
2205,ZX,4,5.39,20110624,4.5799,1,4.42,476400
2206,ZX,4,5.2,20110930,4.25,1,4.23,228100
2207,ZX,2,3.982,20120120,2.78,4,3.26,84400
2208,ZX,3,2.72,20120810,2.26,3,2.55,14200
2209,ZX,2,3.81,20130111,2.69,6,3.09,175400
2210,ZX,2,3.81,20130111,2.69,6,3.09,175400
2211,ZX,0,3.6,20130920,2.88,23,3.56,253400
2212,ZX,2,3.14,20130809,2.45,5,2.65,532600
2213,ZX,2,2.57,20140110,2.22,5,2.51,192500
2214,ZX,2,2.57,20140110,2.2,4,2.51,192500
2215,ZX,3,2.49,20140725,2.13,2,2.3,418100
2216,ZX,3,1.42,20141128,1.21,2,1.3,54815
2217,ZX,3,1.27,20150109,1.08,3,1.35,143469
2218,ZX,3,1.27,20150109,1.08,3,1.35,143469
2219,ZX,4,1.32,20150410,1.1199,1,1.169,221902
2220,ZX,4,1.03,20150807,0.77,1,0.8355,75533
2221,ZX,1,1.04,20160226,0.77,13,0.7032,330437
2222,ZX,4,0.676,20160219,0.5001,1,0.5001,64395
2223,ZX,4,0.94,20160624,0.7301,1,0.7302,30140
2224,ZX,3,1.2299,20161202,1.0301,3,1.18,71196
2225,ZX,1,1.63,20171124,1.34,12,1.55,970833
2226,ZX,3,1.54,20171117,1.13,2,1.26,13938326
2227,CHL,4,51.59,20171110,1.13,1,50.51,3001514
2228,CHL,1,51.65,20081212,43.94,9,52.14,18079325
2229,FHY,0,14.51,20111028,12.0,187,13.73,283707
2230,FHY,0,13.12,20111007,10.38,167,13.8,314278
2231,FHY,0,13.12,20111007,6.9,159,13.8,314278
2232,FHY,4,5.36,20081219,4.65,1,4.75,306218
2233,FHY,4,5.36,20081219,4.65,1,4.75,306218
2234,FHY,4,4.89,20090313,4.24,1,4.21,203943
2235,ICD,4,11.0,20140815,5.28,1,11.06,1843139
2236,ICD,2,5.5,20150206,4.59,4,4.86,290874
2237,ICD,2,6.58,20150327,5.5,7,6.06,477362
2238,ICD,3,7.92,20150417,6.58,3,7.05,289809
2239,ICD,3,6.79,20150904,5.77,2,6.41,180873
2240,ICD,4,6.45,20151009,5.12,1,5.21,312463
2241,ICD,0,5.88,20160624,5.05,25,5.45,2114519
2242,ICD,1,4.62,20160311,3.83,8,4.37,132779
2243,ICD,3,4.33,20160304,3.46,3,3.89,146016
2244,ICD,2,5.26,20161125,4.48,4,5.14,792976
2245,ICD,4,3.92,20170714,3.36,1,3.32,556076
2246,SAIC,4,74.42,20170901,3.12,1,71.75,1125155
2247,SAIC,0,57.32,20160610,48.86,42,55.74,1512792
2248,BRO,3,19.52,20080502,16.79,3,19.25,3832200
2249,BRO,2,20.32,20080829,17.19,6,19.45,2538400
2250,BRO,3,20.72,20081107,17.93,2,20.99,4810500
2251,HRC,4,46.64,20110722,24.42,1,44.92,1772400
2252,HRC,3,28.45,20080509,24.55,3,26.89,2978600
2253,HRC,0,19.81,20090814,16.03,33,17.63,1480900
2254,HRC,1,15.11,20090508,11.49,11,13.07,5622900
2255,HRC,2,41.36,20110421,35.96,5,40.06,1278000
2256,HRC,2,31.7,20111007,27.37,4,29.7,3947700
2257,HRC,0,33.19,20130201,28.73,35,33.0,2617600
2258,HRC,1,40.79,20131101,34.14,9,38.79,2652600
2259,HRC,2,51.35,20160401,44.27,7,48.65,2690957
2260,CCS,0,20.28,20160805,17.0,34,17.83,702955
2261,OBE,0,14.84,20090925,12.83,44,14.18,17861597
2262,OBE,3,10.43,20090320,8.83,3,8.2,21286283
2263,OBE,3,10.43,20090320,7.23,2,8.2,21286283
2264,OBE,3,19.56,20100219,16.43,3,18.32,10177520
2265,OBE,1,20.31,20111223,17.35,15,19.06,11357467
2266,OBE,3,11.63,20130315,9.75,2,10.71,12632231
2267,OBE,2,11.3,20130614,9.29,5,10.22,16725282
2268,OBE,0,9.64,20140606,8.32,28,9.27,6944127
2269,OBE,1,8.61,20140411,7.47,10,8.56,6575742
2270,OBE,3,2.39,20150206,1.76,3,1.58,45004916
2271,OBE,4,2.39,20150206,1.49,1,1.58,45004916
2272,OBE,3,1.66,20150327,1.42,2,1.53,20101511
2273,OBE,2,1.21,20151009,0.6418,5,0.68,50173693
2274,OBE,4,0.6,20151002,0.4882,1,0.476,26220642
2275,OBE,4,0.6,20151002,0.4882,1,0.476,26220642
2276,OBE,4,0.6,20151002,0.4882,1,0.476,26220642
2277,OBE,4,0.725,20160122,0.61,1,0.582,15656783
2278,OBE,3,1.49,20160812,1.27,2,1.41,6812800
2279,OBE,1,1.15,20171103,0.98,12,1.0,9594012
2280,FUN,3,19.73,20080725,16.98,2,18.2,703215
2281,FUN,0,16.87,20110107,13.6,112,15.3,1049625
2282,FUN,2,9.44,20090327,7.68,4,8.56,915897
2283,FUN,4,8.63,20090313,6.0,1,6.08,1737246
2284,FUN,4,8.63,20090313,6.0,1,6.08,1737246
2285,FUN,1,11.3,20091224,9.72,15,11.2,2543433
2286,FUN,2,20.18,20110909,17.3,5,18.84,590321
2287,FUN,2,25.7,20120127,21.5,4,24.93,924402
2288,XNY,0,5.19,20171229,4.27,355,1.7,285676
2289,XNY,0,5.19,20171229,3.47,343,1.7,285676
2290,XNY,0,5.19,20171229,2.7,333,1.7,285676
2291,XNY,2,2.0,20120120,1.73,5,1.98,208773
2292,XNY,0,1.66,20131018,1.38,72,1.32,3981468
2293,XNY,3,1.25,20121109,1.06,3,1.15,257532
2294,XNY,3,1.34,20130118,1.15,3,1.21,204352
2295,XNY,4,1.21,20130705,0.9599,1,0.98,307059
2296,XNY,0,2.68,20141219,1.01,32,0.529,3027614
2297,XNY,0,2.68,20141219,0.94,24,0.529,3027614
2298,XNY,1,2.68,20141219,0.56,8,0.529,3027614
2299,XNY,3,2.68,20141219,0.515,3,0.529,3027614
2300,XNY,1,1.84,20151023,1.54,9,1.72,23453
2301,XNY,0,1.7,20160722,1.249,26,1.0786,14774022
2302,XNY,3,1.224,20160311,1.05,2,1.13,20263
2303,XNY,3,1.7,20160722,1.0172,2,1.0786,14774022
2304,GD,4,168.55,20161111,1.25,1,151.31,12942741
2305,GD,0,78.6,20100423,68.2,81,75.94,9525100
2306,GD,2,59.76,20090102,51.5,4,55.94,6470300
2307,AEO,3,21.46,20080125,17.7,2,19.25,34031800
2308,AEO,3,18.67,20080502,16.23,3,17.9,19546200
2309,AEO,4,14.44,20080718,12.13,1,12.42,36860300
2310,AEO,4,14.44,20080718,12.13,1,12.42,36860300
2311,AEO,0,10.34,20090313,8.88,17,8.91,38695100
2312,AEO,2,17.36,20100108,15.03,6,16.79,32064300
2313,AEO,2,12.05,20111007,10.37,6,11.64,21116200
2314,AEO,2,14.98,20111223,12.89,4,14.57,16237100
2315,AEO,2,16.21,20131108,13.26,4,15.11,38108400
2316,AEO,2,16.21,20131108,13.26,4,15.11,38108400
2317,AEO,0,14.76,20150220,12.77,56,14.67,16532238
2318,AEO,3,13.46,20140822,10.36,3,10.81,67815300
2319,AEO,0,14.97,20150227,12.87,17,14.79,13535090
2320,AEO,0,18.4,20160805,15.82,50,17.93,20992834
2321,AEO,0,16.9,20160318,14.69,18,16.66,23843050
2322,AEO,2,17.92,20160729,15.07,6,17.26,19110528
2323,AEO,0,17.23,20171208,13.85,37,16.01,39598077
2324,AES,0,11.44,20090702,9.92,39,10.95,43804300
2325,AES,3,7.88,20081219,6.4,2,7.28,55557200
2326,AES,1,7.73,20090501,6.3,9,6.8,50381500
2327,AES,0,11.54,20101001,9.89,21,11.35,23809300
2328,RNP,4,16.67,20110701,12.12,1,15.8,608043
2329,RNP,3,6.49,20090102,4.98,3,5.71,1555262
2330,RNP,3,3.95,20090327,3.14,3,3.51,744006
2331,RNP,3,6.96,20090508,5.34,3,5.77,2540141
2332,RNP,0,13.3,20100917,11.2752,28,12.61,1236908
2333,JELD,4,28.51,20170203,15.4,1,26.03,4965306
2334,AMOV,4,33.755,20081017,26.04,1,34.95,52489
2335,AMOV,4,30.5,20081031,24.4,1,24.0,42928
2336,AMOV,0,37.08,20090508,32.13,17,32.51,21759
2337,AMOV,0,24.03,20131227,20.72,43,22.77,24872
2338,AMOV,0,16.64,20170714,14.419,83,16.2,21556
2339,AMOV,0,13.08,20170210,11.19,21,12.85,82832
2340,AMOV,0,13.82,20170317,12.0,19,12.18,81111
2341,AJG,4,62.54,20171027,19.06,1,63.02,3073911
2342,AJG,0,26.51,20100423,22.56,78,25.25,2908600
2343,TWX,2,16.17,20080815,13.78,5,15.54,105803400
2344,TWX,1,10.63,20090102,9.1,10,9.72,72328200
2345,TWX,0,22.22,20090403,10.1,21,17.81,138247600
2346,TWX,0,41.38,20120803,35.16,53,38.93,66646400
2347,CPA,4,134.46,20171208,8.8,1,135.36,1027165
2348,CPA,4,25.37,20081031,21.21,1,21.49,4136500
2349,CPA,4,22.17,20081128,18.57,1,19.01,1284800
2350,CPA,4,22.17,20081128,18.57,1,19.01,1284800
2351,CPA,0,56.28,20101119,47.76,23,54.3,1519500
2352,CPA,2,64.48,20110506,52.92,4,58.35,2097900
2353,CPA,2,146.46,20140404,125.62,4,142.74,2049300
2354,CPA,0,121.98,20170505,105.13,136,117.0,1674696
2355,CPA,3,116.92,20141031,97.97,2,104.26,3389768
2356,CPA,2,110.85,20150123,95.47,6,105.74,2509741
2357,CPA,0,74.97,20160805,62.01,51,66.73,3802066
2358,CPA,2,61.0,20151009,45.0,4,44.0,7571755
2359,CPA,2,57.84,20160219,45.32,6,53.0,5164547
2360,ATH,4,47.57,20171103,19.7,1,53.04,12633082
2361,UTX,4,122.22,20170623,48.87,1,121.23,15311953
2362,UTX,0,78.74,20101203,67.01,130,74.72,25921200
2363,UTX,0,64.89,20091016,54.86,54,62.32,24407700
2364,UTX,0,93.28,20130315,80.16,104,92.16,18268100
2365,OAS,2,22.61,20101008,17.71,4,19.86,4498800
2366,OAS,2,23.52,20101105,19.98,5,21.36,2489700
2367,OAS,1,30.9,20110715,26.53,9,29.915,5385500
2368,OAS,2,28.22,20110916,23.99,6,23.9,8634500
2369,OAS,4,28.22,20110916,23.97,1,23.9,8634500
2370,OAS,3,27.6,20111014,22.33,2,23.09,7369900
2371,OAS,3,27.6,20111014,22.33,2,23.09,7369900
2372,OAS,1,29.8,20120810,24.67,12,26.15,7376600
2373,OAS,4,17.16,20141219,12.33,1,12.53,72310120
2374,OAS,3,11.06,20150904,9.2,2,9.69,63485784
2375,OAS,3,5.61,20160205,4.84,3,5.1,65612920
2376,OAS,3,5.29,20160226,4.52,2,5.03,57732267
2377,OAS,1,9.12,20170929,7.75,14,8.84,40547443
2378,BKN,4,15.24,20170915,7.1,1,15.3,166195
2379,BKN,0,12.75,20090828,10.91,48,12.48,89600
2380,BKN,2,10.29,20090109,7.97,5,8.86,300000
2381,BRK.B,4,64.24,20081219,7.16,1,64.2,8015000
2382,BRK.B,1,91.9,20080919,75.4,8,77.0,14435000
2383,BRK.B,0,78.74,20100219,67.78,66,75.88,70563800
2384,RGA,0,53.09,20100409,45.93,80,52.83,1689900
2385,RGA,4,40.6,20081128,30.13,1,30.02,3621700
2386,RGA,2,32.89,20090327,27.2,4,29.21,6057000
2387,DPZ,3,12.98,20080725,10.58,2,10.74,4508600
2388,DPZ,4,3.86,20081128,3.03,1,3.2,1798300
2389,DPZ,3,6.13,20090109,4.38,2,5.08,3051700
2390,DPZ,2,8.59,20091224,7.46,7,7.75,1579393
2391,DPZ,2,15.41,20100430,13.35,6,15.49,7050400
2392,DPZ,1,37.85,20120302,30.51,14,33.01,12102400
2393,DPZ,0,37.7,20120928,32.64,21,34.54,5241400
2394,TTI,4,4.82,20081128,3.5,1,3.72,5244700
2395,TTI,4,2.73,20090313,2.33,1,2.32,9007700
2396,TTI,4,2.73,20090313,2.33,1,2.32,9007700
2397,TTI,4,2.73,20090313,2.33,1,2.32,9007700
2398,TTI,4,8.47,20090508,6.04,1,6.27,6704300
2399,TTI,4,9.91,20090911,8.39,1,8.62,3966000
2400,TTI,3,11.13,20100219,9.4,2,10.41,1536200
2401,TTI,3,11.13,20100219,9.4,2,10.41,1536200
2402,TTI,3,10.62,20100618,8.95,2,9.64,5373300
2403,TTI,2,10.38,20100917,8.45,4,9.07,10723500
2404,TTI,1,12.21,20110211,10.43,12,11.54,3079200
2405,TTI,0,11.35,20130809,9.82,105,10.36,4894800
2406,TTI,3,9.0,20111021,7.72,3,8.73,4482200
2407,TTI,4,9.36,20111202,7.39,1,7.82,4095600
2408,TTI,4,9.36,20111202,7.39,1,7.82,4095600
2409,TTI,3,6.86,20121123,5.47,3,6.1,3229100
2410,TTI,1,10.41,20130531,8.96,13,9.88,2371000
2411,TTI,3,6.87,20141219,5.7,2,5.12,7033820
2412,TTI,2,5.97,20150227,4.94,4,5.04,10672388
2413,TTI,3,7.49,20150814,4.76,2,5.39,11329709
2414,TTI,4,7.37,20151009,6.25,1,6.32,3028808
2415,TTI,3,5.92,20160304,4.9,3,5.38,6799863
2416,TTI,3,5.92,20160304,4.9,3,5.38,6799863
2417,TTI,2,6.57,20160610,5.07,4,5.69,4854060
2418,TTI,0,4.1,20171124,3.33,30,3.71,6957866
2419,TTI,0,3.64,20171110,3.03,22,3.01,8629349
2420,OOMA,4,8.25,20170811,2.59,1,7.95,488655
2421,OOMA,1,7.17,20160122,6.21,9,6.49,390157
2422,OOMA,3,7.17,20160122,6.21,2,6.49,390157
2423,OOMA,0,10.7,20170407,8.9,18,9.95,623492
2424,MUX,0,4.12,20100514,3.1,113,3.39,9816518
2425,MUX,2,0.89,20081107,0.75,4,0.73,2749653
2426,MUX,4,0.7,20081031,0.5,1,0.53,2143644
2427,MUX,3,1.25,20090123,1.03,2,1.13,1920192
2428,MUX,3,2.66,20100219,2.21,2,2.53,3027072
2429,MUX,3,2.66,20100219,2.21,2,2.53,3027072
2430,MUX,3,4.21,20100611,3.5,3,3.67,5940463
2431,MUX,3,7.23,20110211,6.24,3,6.99,7716368
2432,MUX,2,6.67,20110715,5.43,4,6.14,16215221
2433,MUX,3,4.83,20111028,3.79,3,4.0,14767720
2434,MUX,3,3.62,20120106,3.13,3,3.47,9473182
2435,MUX,3,3.62,20120106,3.13,3,3.47,9473182
2436,MUX,4,2.57,20120525,2.22,1,2.24,13594614
2437,MUX,0,4.12,20160701,3.46,189,3.71,21987433
2438,MUX,0,3.1,20140221,2.69,53,3.07,12271140
2439,MUX,2,2.31,20130524,1.94,5,1.91,18288287
2440,MUX,2,2.04,20130726,1.68,4,1.97,14732440
2441,MUX,2,2.04,20130726,1.68,4,1.97,14732440
2442,MUX,3,2.1,20140103,1.73,2,1.93,11139480
2443,MUX,0,1.91,20160304,1.59,71,1.87,11071602
2444,MUX,0,1.42,20160205,1.11,60,1.26,11741063
2445,MUX,3,1.1,20150102,0.9525,2,1.08,11419672
2446,MUX,0,1.12,20151224,0.97,37,1.02,3469753
2447,MUX,2,1.12,20151224,0.87,4,1.02,3469753
2448,MUX,3,1.42,20160205,1.09,2,1.26,11741063
2449,MUX,3,2.95,20160610,2.21,2,2.43,17628009
2450,MUX,4,3.08,20161202,2.67,1,2.75,15961587
2451,MUX,4,3.08,20161202,2.67,1,2.75,15961587
2452,EQM,4,76.58,20170901,2.34,1,75.06,1045141
2453,ARA,3,24.1,20161118,17.07,3,19.09,1071475
2454,ARA,3,24.1,20161118,17.07,3,19.09,1071475
2455,ARA,0,18.9,20180122,16.41,35,18.75,88677
2456,MT,4,27.35,20170901,13.98,1,26.49,20326402
2457,MT,3,78.18,20080222,66.61,2,70.5,18867587
2458,MT,2,24.6,20081219,21.31,5,24.39,19917371
2459,MT,4,23.68,20081128,17.82,1,19.67,31161552
2460,MT,3,34.99,20090605,28.99,2,35.32,42012284
2461,MT,2,39.96,20091204,34.02,5,39.09,26125738
2462,MT,3,32.95,20100723,27.31,3,29.96,33349187
2463,MT,0,26.54,20170825,22.79,315,26.25,13046319
2464,MT,2,11.89,20150515,9.48,6,10.53,44205966
2465,MT,0,7.82,20161202,6.66,63,7.5,117340536
2466,MT,0,6.52,20160729,5.43,38,5.79,119288270
2467,MT,4,4.61,20151224,3.85,1,3.91,29427719
2468,MT,2,4.85,20160304,3.39,7,3.69,72723523
2469,DPS,4,90.54,20160219,3.15,1,92.87,9436670
2470,DPS,0,20.27,20090501,17.56,24,19.3,13820400
2471,SEE,1,17.93,20090424,14.05,8,15.59,8762500
2472,SEE,2,23.12,20080808,18.89,5,21.69,6254600
2473,SEE,3,21.71,20080801,18.7,3,21.02,11033200
2474,SEE,4,12.59,20090313,10.64,1,10.48,9444500
2475,SEE,3,20.53,20090717,17.81,3,19.02,8248900
2476,SEE,0,22.38,20130301,18.73,46,21.08,17434300
2477,PAYC,1,16.84,20140815,13.35,11,13.7,729600
2478,PAYC,2,16.84,20140815,12.48,4,13.7,729600
2479,PAYC,2,16.84,20140815,12.48,4,13.7,729600
2480,PAYC,4,37.41,20150807,32.0,1,32.01,4731564
2481,PAYC,1,35.43,20160401,30.15,9,33.74,1817124
2482,RMT,0,6.51,20090731,5.65,37,6.32,554767
2483,RMT,4,5.33,20081128,4.1,1,4.17,414914
2484,RMT,1,7.99,20100305,6.87,14,7.6,397104
2485,AVP,0,26.56,20090529,22.53,28,25.64,20951900
2486,AVP,3,23.12,20081212,19.65,3,22.41,21107500
2487,AVP,3,22.73,20090206,19.54,2,19.13,34685200
2488,AVP,0,32.19,20100924,27.51,19,31.31,14975800
2489,AVP,1,31.13,20100730,25.73,8,29.45,26574800
2490,AVP,1,18.58,20120120,16.09,8,17.69,22532400
2491,AVP,1,19.19,20120217,16.58,10,18.05,76973200
2492,AVP,3,8.88,20150206,7.47,3,7.75,56976596
2493,AVP,3,8.88,20150206,7.47,3,7.75,56976596
2494,AVP,2,4.14,20151009,3.48,4,3.5,57901620
2495,AVP,2,4.22,20151204,3.19,4,3.45,93037107
2496,AVP,3,3.45,20151127,2.5,2,2.7,40172150
2497,AVP,3,3.45,20151127,2.5,2,2.7,40172150
2498,AVP,3,3.39,20160129,2.5,2,2.59,52968899
2499,AVP,3,5.1,20160805,3.81,2,4.04,60023762
2500,TMO,4,193.71,20171103,2.25,1,191.71,6894212
2501,TMO,4,35.68,20081128,29.73,1,30.3,21383000
2502,TMO,4,35.68,20081128,29.73,1,30.3,21383000
2503,TMO,0,55.78,20101217,47.58,24,54.97,22254000
2504,CMC,3,29.13,20080201,24.13,2,25.43,16934500
2505,CMC,2,30.24,20080222,25.57,4,28.81,7099200
2506,CMC,0,16.59,20090508,13.37,31,15.59,9365600
2507,CMC,4,11.98,20081128,7.61,1,7.9,14729700
2508,CMC,4,11.98,20081128,7.61,1,7.9,14729700
2509,CMC,4,17.17,20090717,14.37,1,14.43,9542300
2510,CMC,2,16.4,20100226,13.74,4,15.23,28718800
2511,CMC,2,14.71,20100806,12.62,5,14.78,6072200
2512,CMC,0,15.54,20130104,13.49,81,14.37,5850100
2513,CMC,1,13.28,20111028,10.77,10,12.07,7850600
2514,CMC,3,11.1,20111014,9.51,2,10.0379,8325400
2515,CMC,3,17.29,20141031,14.93,3,16.32,9272648
2516,CMC,3,15.99,20151009,13.53,2,14.35,7907633
2517,PKO,4,25.8008,20170825,17.31,1,25.53,297397
2518,PKO,0,21.96,20091009,19.0801,53,21.31,250452
2519,PKO,0,18.6,20090522,15.92,27,17.48,197902
2520,RELX,4,33.33,20081128,13.65,1,31.77,206949
2521,RELX,0,34.71,20100730,30.13,78,33.18,251066
2522,RELX,1,33.56,20090508,26.9,9,30.29,354454
2523,RELX,0,34.71,20100730,29.91,23,33.18,251066
2524,RELX,0,38.58,20120907,32.88,76,37.97,118292
2525,RHT,2,22.88,20080808,19.72,4,21.34,9932800
2526,RHT,3,12.18,20081205,10.49,3,8.99,20921600
2527,RHT,3,37.27,20110902,31.87,2,36.35,12310200
2528,RHT,2,42.32,20110923,35.9,4,40.45,20938200
2529,RHT,2,54.99,20130517,47.47,6,51.9,12676800
2530,RHT,1,53.22,20130920,45.81,14,52.99,5331800
2531,NRE,2,12.11,20151224,10.04,6,11.06,3161278
2532,MUH,4,15.45,20160122,9.15,1,15.41,123743
2533,MUH,4,9.28,20081017,7.6599,1,8.8,301271
2534,PFN,0,8.5799,20090807,7.15,43,7.94,965681
2535,PFN,4,5.84,20081219,4.89,1,4.84,2230182
2536,MSP,4,6.78,20090306,4.89,1,7.54,168456
2537,MSP,4,9.47,20081017,8.11,1,8.51,182077
2538,MSP,4,8.2,20081128,6.79,1,6.95,113112
2539,CLDR,4,19.97,20170505,7.68,1,18.97,8279381
2540,Y,4,563.18,20170901,18.3,1,570.22,262463
2541,Y,3,282.0,20081031,237.0,3,244.0,119400
2542,Y,3,280.0,20081205,231.0,3,264.0,175900
2543,BLX,0,16.02,20100416,13.46,80,15.42,725300
2544,BLX,4,12.67,20081128,9.17,1,9.45,698200
2545,BLX,4,12.67,20081128,9.17,1,9.45,698200
2546,BLX,2,10.64,20090327,9.07,4,9.85,935100
2547,DVA,4,87.62,20120420,19.92,1,85.99,2552000
2548,DVA,3,56.75,20081031,46.94,3,48.0,5820800
2549,DVA,4,56.75,20081031,48.77,1,48.0,5820800
2550,DVA,0,75.53,20180105,63.65,69,72.27,6713213
2551,DVA,0,70.52,20171215,60.96,60,68.84,13051498
2552,CEQP,0,28.49,20090717,24.24,49,26.65,1005678
2553,CEQP,4,19.57,20081017,13.78,1,19.18,1692361
2554,CEQP,4,16.64,20081128,13.23,1,13.54,649075
2555,CEQP,3,24.4,20090206,20.42,3,23.1,1375830
2556,CEQP,3,27.12,20111021,23.17,2,24.98,4051172
2557,CEQP,3,27.12,20111021,23.17,2,24.98,4051172
2558,CEQP,3,20.14,20130111,17.42,3,19.37,3026383
2559,CEQP,1,15.16,20131108,13.1,8,14.94,1595805
2560,CEQP,1,14.86,20140606,12.72,16,14.05,1981141
2561,CEQP,0,19.5,20151127,12.13,67,2.02,8074339
2562,CEQP,2,8.36,20150102,7.18,4,7.02,3674881
2563,CEQP,2,6.75,20150424,5.83,5,6.61,868257
2564,CEQP,1,19.5,20151127,3.58,16,2.02,8074339
2565,CEQP,2,2.85,20151016,2.38,4,2.82,15179117
2566,CEQP,4,19.5,20151127,2.05,1,2.02,8074339
2567,WHR,4,161.16,20160304,9.02,1,154.51,4707074
2568,WHR,4,39.38,20081128,31.97,1,32.5,7929700
2569,WHR,4,39.38,20081128,31.97,1,32.5,7929700
2570,WHR,4,25.38,20090313,20.19,1,20.03,14623000
2571,WHR,3,40.73,20090424,35.32,2,36.04,15969300
2572,WHR,2,86.67,20100305,75.18,5,84.495,4573500
2573,WHR,1,93.41,20100416,81.17,9,93.47,7080200
2574,WHR,2,84.39,20101015,73.06,5,82.8,9803900
2575,WHR,0,85.22,20120921,72.98,67,83.0,5935300
2576,WHR,0,68.66,20120203,52.54,21,54.02,27034000
2577,WHR,1,54.19,20120120,46.05,8,51.73,11414300
2578,WHR,0,83.34,20120914,71.1,22,78.29,5616700
2579,WHR,1,148.05,20130920,124.55,15,139.7,6946700
2580,WHR,1,186.1,20170106,160.75,12,183.46,2804312
2581,GME,0,34.62,20130426,29.1,237,32.73,13973500
2582,GME,4,21.85,20081128,17.98,1,18.33,12430500
2583,GME,4,21.85,20081128,17.98,1,18.33,12430500
2584,GME,3,24.15,20090724,20.44,2,22.06,24525000
2585,GME,3,24.15,20090724,20.44,2,22.06,24525000
2586,GME,1,24.81,20100416,20.29,14,23.37,32563900
2587,GME,3,21.11,20100319,17.2,3,19.19,41677100
2588,GME,3,22.92,20110401,19.77,3,21.8,18537300
2589,GME,1,27.97,20130328,23.25,11,25.81,18589900
2590,GME,3,39.01,20130614,32.11,3,36.75,26357100
2591,GME,3,50.39,20130802,43.46,2,45.67,17474300
2592,GME,1,40.62,20140328,35.07,8,37.99,29977600
